year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,fire_on_peatlands_hectares
"2021","INDONESIA","ID","GARUT","ID-3205","JAWA BARAT","ID-32","0"
"2021","INDONESIA","ID","GAYO LUES","ID-1113","ACEH","ID-11","0"
"2021","INDONESIA","ID","GIANYAR","ID-5104","BALI","ID-51","0"
"2021","INDONESIA","ID","GORONTALO","ID-7502","GORONTALO","ID-75","0"
"2021","INDONESIA","ID","GORONTALO (KOTA)","ID-7571","GORONTALO","ID-75","0"
"2021","INDONESIA","ID","GORONTALO UTARA","ID-7505","GORONTALO","ID-75","0"
"2021","INDONESIA","ID","GOWA","ID-7306","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","GRESIK","ID-3525","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","GROBOGAN","ID-3315","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","GUNUNG KIDUL","ID-3403","D I YOGYAKARTA","ID-34","0"
"2021","INDONESIA","ID","GUNUNG MAS","ID-6211","KALIMANTAN TENGAH","ID-62","0"
"2021","INDONESIA","ID","GUNUNG SITOLI (KOTA)","ID-1278","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","HALMAHERA BARAT","ID-8201","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","HALMAHERA SELATAN","ID-8204","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","HALMAHERA TENGAH","ID-8202","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","HALMAHERA TIMUR","ID-8206","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","HALMAHERA UTARA","ID-8205","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","HULU SUNGAI SELATAN","ID-6306","KALIMANTAN SELATAN","ID-63","283.497882352949"
"2021","INDONESIA","ID","HULU SUNGAI TENGAH","ID-6307","KALIMANTAN SELATAN","ID-63","67.4989411764713"
"2021","INDONESIA","ID","HULU SUNGAI UTARA","ID-6308","KALIMANTAN SELATAN","ID-63","4.40964705882353"
"2021","INDONESIA","ID","HUMBANG HASUNDUTAN","ID-1215","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","INDRAGIRI HILIR","ID-1403","RIAU","ID-14","2052.3208235293"
"2021","INDONESIA","ID","INDRAGIRI HULU","ID-1402","RIAU","ID-14","203.269764705886"
"2021","INDONESIA","ID","INDRAMAYU","ID-3212","JAWA BARAT","ID-32","0"
"2021","INDONESIA","ID","INTAN JAYA","ID-9435","PAPUA","ID-94","0"
"2021","INDONESIA","ID","JAKARTA BARAT (KOTA)","ID-3174","DKI JAKARTA","ID-31","0"
"2021","INDONESIA","ID","JAKARTA PUSAT (KOTA)","ID-3173","DKI JAKARTA","ID-31","0"
"2021","INDONESIA","ID","JAKARTA SELATAN (KOTA)","ID-3171","DKI JAKARTA","ID-31","0"
"2021","INDONESIA","ID","JAKARTA TIMUR (KOTA)","ID-3172","DKI JAKARTA","ID-31","0"
"2021","INDONESIA","ID","JAKARTA UTARA (KOTA)","ID-3175","DKI JAKARTA","ID-31","0"
"2021","INDONESIA","ID","JAMBI (KOTA)","ID-1571","JAMBI","ID-15","0"
"2021","INDONESIA","ID","JAYAPURA","ID-9403","PAPUA","ID-94","0"
"2021","INDONESIA","ID","JAYAPURA (KOTA)","ID-9471","PAPUA","ID-94","0"
"2021","INDONESIA","ID","JAYAWIJAYA","ID-9402","PAPUA","ID-94","0"
"2021","INDONESIA","ID","JEMBER","ID-3509","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","JEMBRANA","ID-5101","BALI","ID-51","0"
"2021","INDONESIA","ID","JENEPONTO","ID-7304","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","JEPARA","ID-3320","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","JOMBANG","ID-3517","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","KAIMANA","ID-9102","PAPUA BARAT","ID-91","0"
"2021","INDONESIA","ID","KAMPAR","ID-1406","RIAU","ID-14","0.18"
"2021","INDONESIA","ID","KAPUAS","ID-6203","KALIMANTAN TENGAH","ID-62","833.939999999947"
"2021","INDONESIA","ID","KAPUAS HULU","ID-6108","KALIMANTAN BARAT","ID-61","4.68"
"2021","INDONESIA","ID","KARANGANYAR","ID-3313","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","KARANGASEM","ID-5107","BALI","ID-51","0"
"2021","INDONESIA","ID","KARAWANG","ID-3215","JAWA BARAT","ID-32","0"
"2021","INDONESIA","ID","KARIMUN","ID-2101","KEP. RIAU","ID-21","68.3089411764714"
"2021","INDONESIA","ID","KARO","ID-1211","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","KATINGAN","ID-6209","KALIMANTAN TENGAH","ID-62","53.2729411764706"
"2021","INDONESIA","ID","KAUR","ID-1704","BENGKULU","ID-17","0"
"2021","INDONESIA","ID","KAYONG UTARA","ID-6111","KALIMANTAN BARAT","ID-61","0"
"2021","INDONESIA","ID","KEBUMEN","ID-3305","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","KEDIRI","ID-3506","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","KEEROM","ID-9420","PAPUA","ID-94","0"
"2021","INDONESIA","ID","KENDAL","ID-3324","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","KENDARI (KOTA)","ID-7471","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KEPAHIANG","ID-1708","BENGKULU","ID-17","0"
"2021","INDONESIA","ID","KEPULAUAN ANAMBAS","ID-2105","KEP. RIAU","ID-21","0"
"2021","INDONESIA","ID","KEPULAUAN ARU","ID-8105","MALUKU","ID-81","0"
"2021","INDONESIA","ID","KEPULAUAN MENTAWAI","ID-1301","SUMATERA BARAT","ID-13","0"
"2021","INDONESIA","ID","KEPULAUAN MERANTI","ID-1410","RIAU","ID-14","596.700000000011"
"2021","INDONESIA","ID","KEPULAUAN SANGIHE","ID-7103","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","KEPULAUAN SELAYAR","ID-7301","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","KEPULAUAN SERIBU","ID-3101","DKI JAKARTA","ID-31","0"
"2021","INDONESIA","ID","KEPULAUAN SIAU TAGULANDANG BIARO","ID-7108","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","KEPULAUAN SULA","ID-8203","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","KEPULAUAN TIDORE (KOTA)","ID-8272","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","KEPULAUAN YAPEN","ID-9408","PAPUA","ID-94","0"
"2021","INDONESIA","ID","KERINCI","ID-1501","JAMBI","ID-15","0"
"2021","INDONESIA","ID","KETAPANG","ID-6106","KALIMANTAN BARAT","ID-61","203.575058823532"
"2021","INDONESIA","ID","KLATEN","ID-3310","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","KLUNGKUNG","ID-5105","BALI","ID-51","0"
"2021","INDONESIA","ID","KOLAKA","ID-7404","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KOLAKA TIMUR","ID-7411","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KOLAKA UTARA","ID-7408","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KONAWE","ID-7403","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KONAWE KEPULAUAN","ID-7412","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KONAWE SELATAN","ID-7405","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KONAWE UTARA","ID-7410","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","KOTABARU","ID-6302","KALIMANTAN SELATAN","ID-63","0"
"2021","INDONESIA","ID","KOTAMOBAGU (KOTA)","ID-7174","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","KOTAWARINGIN BARAT","ID-6201","KALIMANTAN TENGAH","ID-62","367.02000000001"
"2021","INDONESIA","ID","KOTAWARINGIN TIMUR","ID-6202","KALIMANTAN TENGAH","ID-62","0"
"2021","INDONESIA","ID","KUANTAN SINGINGI","ID-1401","RIAU","ID-14","0"
"2021","INDONESIA","ID","KUBU RAYA","ID-6112","KALIMANTAN BARAT","ID-61","7140.81952941244"
"2021","INDONESIA","ID","KUDUS","ID-3319","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","KULON PROGO","ID-3401","D I YOGYAKARTA","ID-34","0"
"2021","INDONESIA","ID","KUNINGAN","ID-3208","JAWA BARAT","ID-32","0"
"2021","INDONESIA","ID","KUPANG","ID-5303","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","KUPANG (KOTA)","ID-5371","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","KUTAI BARAT","ID-6402","KALIMANTAN TIMUR","ID-64","0"
"2021","INDONESIA","ID","KUTAI KARTANEGARA","ID-6403","KALIMANTAN TIMUR","ID-64","143.460000000004"
"2021","INDONESIA","ID","KUTAI TIMUR","ID-6404","KALIMANTAN TIMUR","ID-64","0"
"2021","INDONESIA","ID","LABUHAN BATU","ID-1207","SUMATERA UTARA","ID-12","498.866823529423"
"2021","INDONESIA","ID","LABUHAN BATU SELATAN","ID-1222","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","LABUHAN BATU UTARA","ID-1223","SUMATERA UTARA","ID-12","27.99"
"2021","INDONESIA","ID","LAHAT","ID-1604","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","LAMANDAU","ID-6207","KALIMANTAN TENGAH","ID-62","0"
"2021","INDONESIA","ID","LAMONGAN","ID-3524","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","LAMPUNG BARAT","ID-1801","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","LAMPUNG SELATAN","ID-1803","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","LAMPUNG TENGAH","ID-1805","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","LAMPUNG TIMUR","ID-1804","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","LAMPUNG UTARA","ID-1806","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","LANDAK","ID-6103","KALIMANTAN BARAT","ID-61","679.881882352935"
"2021","INDONESIA","ID","LANGKAT","ID-1213","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","LANGSA (KOTA)","ID-1173","ACEH","ID-11","0"
"2021","INDONESIA","ID","LANNY JAYA","ID-9430","PAPUA","ID-94","0"
"2021","INDONESIA","ID","LEBAK","ID-3602","BANTEN","ID-36","0"
"2021","INDONESIA","ID","LEBONG","ID-1707","BENGKULU","ID-17","0"
"2021","INDONESIA","ID","LEMBATA","ID-5308","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","LHOKSEUMAWE (KOTA)","ID-1174","ACEH","ID-11","0"
"2021","INDONESIA","ID","LIMAPULUHKOTA","ID-1308","SUMATERA BARAT","ID-13","0"
"2021","INDONESIA","ID","LINGGA","ID-2104","KEP. RIAU","ID-21","0"
"2021","INDONESIA","ID","LOMBOK BARAT","ID-5201","NUSA TENGGARA BARAT","ID-52","0"
"2021","INDONESIA","ID","LOMBOK TENGAH","ID-5202","NUSA TENGGARA BARAT","ID-52","0"
"2021","INDONESIA","ID","LOMBOK TIMUR","ID-5203","NUSA TENGGARA BARAT","ID-52","0"
"2021","INDONESIA","ID","LUBUK LINGGAU (KOTA)","ID-1674","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","LUMAJANG","ID-3508","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","LUWU","ID-7317","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","LUWU TIMUR","ID-7325","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","LUWU UTARA","ID-7322","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","MADIUN","ID-3519","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","MAGELANG","ID-3308","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","MAGETAN","ID-3520","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","MAHAKAM ULU","ID-6411","KALIMANTAN TIMUR","ID-64","0"
"2021","INDONESIA","ID","MAJALENGKA","ID-3210","JAWA BARAT","ID-32","0"
"2021","INDONESIA","ID","MAJENE","ID-7601","SULAWESI BARAT","ID-76","0"
"2021","INDONESIA","ID","MAKASSAR (KOTA)","ID-7371","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","MALAKA","ID-5321","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","MALANG","ID-3507","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","MALANG (KOTA)","ID-3573","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","MALINAU","ID-6501","KALIMANTAN UTARA","ID-65","2.7"
"2021","INDONESIA","ID","MALUKU BARAT DAYA","ID-8108","MALUKU","ID-81","0"
"2021","INDONESIA","ID","MALUKU TENGAH","ID-8103","MALUKU","ID-81","0"
"2021","INDONESIA","ID","MALUKU TENGGARA","ID-8102","MALUKU","ID-81","0"
"2021","INDONESIA","ID","MALUKU TENGGARA BARAT","ID-8101","MALUKU","ID-81","0"
"2021","INDONESIA","ID","MAMASA","ID-7603","SULAWESI BARAT","ID-76","0"
"2021","INDONESIA","ID","MAMBERAMO RAYA","ID-9428","PAPUA","ID-94","0"
"2021","INDONESIA","ID","MAMBERAMO TENGAH","ID-9431","PAPUA","ID-94","0"
"2021","INDONESIA","ID","MAMUJU","ID-7604","SULAWESI BARAT","ID-76","0"
"2021","INDONESIA","ID","MAMUJU TENGAH","ID-7606","SULAWESI BARAT","ID-76","0"
"2021","INDONESIA","ID","MAMUJU UTARA","ID-7605","SULAWESI BARAT","ID-76","0"
"2021","INDONESIA","ID","MANADO (KOTA)","ID-7171","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","MANDAILING NATAL","ID-1202","SUMATERA UTARA","ID-12","9.80894117647058"
"2021","INDONESIA","ID","MANGGARAI","ID-5313","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","MANGGARAI BARAT","ID-5315","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","MANGGARAI TIMUR","ID-5319","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","MANOKWARI","ID-9105","PAPUA BARAT","ID-91","0"
"2021","INDONESIA","ID","MANOKWARI SELATAN","ID-9111","PAPUA BARAT","ID-91","0"
"2021","INDONESIA","ID","MAPPI","ID-9414","PAPUA","ID-94","0"
"2021","INDONESIA","ID","MAROS","ID-7308","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","MAYBRAT","ID-9110","PAPUA BARAT","ID-91","0"
"2021","INDONESIA","ID","MEDAN (KOTA)","ID-1275","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","MELAWI","ID-6110","KALIMANTAN BARAT","ID-61","0"
"2021","INDONESIA","ID","MEMPAWAH","ID-6104","KALIMANTAN BARAT","ID-61","2030.21717647049"
"2021","INDONESIA","ID","MERANGIN","ID-1502","JAMBI","ID-15","0"
"2021","INDONESIA","ID","MERAUKE","ID-9401","PAPUA","ID-94","0"
"2021","INDONESIA","ID","MESUJI","ID-1811","LAMPUNG","ID-18","6.92999999999999"
"2021","INDONESIA","ID","MIMIKA","ID-9412","PAPUA","ID-94","0"
"2021","INDONESIA","ID","MINAHASA","ID-7102","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","MINAHASA SELATAN","ID-7105","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","MINAHASA TENGGARA","ID-7109","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","MINAHASA UTARA","ID-7106","SULAWESI UTARA","ID-71","0"
"2021","INDONESIA","ID","MOJOKERTO","ID-3516","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","MOROTAI","ID-8207","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","MOROWALI","ID-7203","SULAWESI TENGAH","ID-72","0"
"2021","INDONESIA","ID","MOROWALI UTARA","ID-7212","SULAWESI TENGAH","ID-72","0"
"2021","INDONESIA","ID","MUARA ENIM","ID-1603","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","MUARO JAMBI","ID-1505","JAMBI","ID-15","9.44999999999999"
"2021","INDONESIA","ID","MUKO-MUKO","ID-1706","BENGKULU","ID-17","0"
"2021","INDONESIA","ID","MUNA","ID-7402","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","MUNA BARAT","ID-7413","SULAWESI TENGGARA","ID-74","0"
"2021","INDONESIA","ID","MURUNG RAYA","ID-6213","KALIMANTAN TENGAH","ID-62","0"
"2021","INDONESIA","ID","MUSI BANYUASIN","ID-1606","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","MUSI RAWAS","ID-1605","SUMATERA SELATAN","ID-16","6.21"
"2021","INDONESIA","ID","MUSI RAWAS UTARA","ID-1613","SUMATERA SELATAN","ID-16","11.97"
"2021","INDONESIA","ID","NABIRE","ID-9404","PAPUA","ID-94","0"
"2021","INDONESIA","ID","NAGAN RAYA","ID-1115","ACEH","ID-11","0"
"2021","INDONESIA","ID","NAGEKEO","ID-5318","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","NATUNA","ID-2103","KEP. RIAU","ID-21","0"
"2021","INDONESIA","ID","NDUGA","ID-9429","PAPUA","ID-94","0"
"2021","INDONESIA","ID","NGADA","ID-5312","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","NGANJUK","ID-3518","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","NGAWI","ID-3521","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","NIAS","ID-1201","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","NIAS BARAT","ID-1225","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","NIAS SELATAN","ID-1214","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","NIAS UTARA","ID-1224","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","NUNUKAN","ID-6504","KALIMANTAN UTARA","ID-65","0"
"2021","INDONESIA","ID","OGAN ILIR","ID-1610","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","OGAN KOMERING ILIR","ID-1602","SUMATERA SELATAN","ID-16","229.140000000004"
"2021","INDONESIA","ID","OGAN KOMERING ULU","ID-1601","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","OGAN KOMERING ULU SELATAN","ID-1608","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","OGAN KOMERING ULU TIMUR","ID-1609","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","PACITAN","ID-3501","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","PADANG (KOTA)","ID-1371","SUMATERA BARAT","ID-13","0"
"2021","INDONESIA","ID","PADANG LAWAS","ID-1221","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","PADANG LAWAS UTARA","ID-1220","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","PADANG PARIAMAN","ID-1306","SUMATERA BARAT","ID-13","18.72"
"2021","INDONESIA","ID","PADANG SIDEMPUAN (KOTA)","ID-1277","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","PAKPAK BHARAT","ID-1216","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","PALANGKA RAYA (KOTA)","ID-6271","KALIMANTAN TENGAH","ID-62","1.986"
"2021","INDONESIA","ID","PALEMBANG (KOTA)","ID-1671","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","PALOPO (KOTA)","ID-7373","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","PALU (KOTA)","ID-7271","SULAWESI TENGAH","ID-72","0"
"2021","INDONESIA","ID","PAMEKASAN","ID-3528","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","PANDEGLANG","ID-3601","BANTEN","ID-36","0"
"2021","INDONESIA","ID","PANGANDARAN","ID-3218","JAWA BARAT","ID-32","0"
"2021","INDONESIA","ID","PANGKAJENE KEPULAUAN","ID-7309","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","PANGKAL PINANG (KOTA)","ID-1971","KEP. BANGKA BELITUNG","ID-19","0"
"2021","INDONESIA","ID","PANIAI","ID-9410","PAPUA","ID-94","0"
"2021","INDONESIA","ID","PARIAMAN (KOTA)","ID-1377","SUMATERA BARAT","ID-13","0"
"2021","INDONESIA","ID","PARIGI MOUTONG","ID-7208","SULAWESI TENGAH","ID-72","0"
"2021","INDONESIA","ID","PASAMAN","ID-1309","SUMATERA BARAT","ID-13","0"
"2021","INDONESIA","ID","PASAMAN BARAT","ID-1312","SUMATERA BARAT","ID-13","74.8800000000016"
"2021","INDONESIA","ID","PASER","ID-6401","KALIMANTAN TIMUR","ID-64","0"
"2021","INDONESIA","ID","PASURUAN","ID-3514","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","PASURUAN (KOTA)","ID-3575","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","PATI","ID-3318","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","PEGUNUNGAN ARFAK","ID-9112","PAPUA BARAT","ID-91","0"
"2021","INDONESIA","ID","PEGUNUNGAN BINTANG","ID-9417","PAPUA","ID-94","0"
"2021","INDONESIA","ID","PEKALONGAN","ID-3326","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","PEKANBARU (KOTA)","ID-1471","RIAU","ID-14","0"
"2021","INDONESIA","ID","PELALAWAN","ID-1404","RIAU","ID-14","776.273294117652"
"2021","INDONESIA","ID","PEMALANG","ID-3327","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","PEMATANG SIANTAR (KOTA)","ID-1273","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","PENAJAM PASER UTARA","ID-6409","KALIMANTAN TIMUR","ID-64","0"
"2021","INDONESIA","ID","PENUKAL ABAB LEMATANG ILIR","ID-1612","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","PESAWARAN","ID-1809","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","PESISIR BARAT","ID-1813","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","PESISIR SELATAN","ID-1302","SUMATERA BARAT","ID-13","853.899529411762"
"2021","INDONESIA","ID","PIDIE","ID-1109","ACEH","ID-11","0"
"2021","INDONESIA","ID","PIDIE JAYA","ID-1118","ACEH","ID-11","0"
"2021","INDONESIA","ID","PINRANG","ID-7315","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","POHUWATO","ID-7503","GORONTALO","ID-75","0"
"2021","INDONESIA","ID","POLEWALI MANDAR","ID-7602","SULAWESI BARAT","ID-76","0"
"2021","INDONESIA","ID","PONOROGO","ID-3502","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","PONTIANAK (KOTA)","ID-6171","KALIMANTAN BARAT","ID-61","45.9289411764707"
"2021","INDONESIA","ID","POSO","ID-7204","SULAWESI TENGAH","ID-72","0"
"2021","INDONESIA","ID","PRABUMULIH (KOTA)","ID-1672","SUMATERA SELATAN","ID-16","0"
"2021","INDONESIA","ID","PRINGSEWU","ID-1810","LAMPUNG","ID-18","0"
"2021","INDONESIA","ID","PROBOLINGGO","ID-3513","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","PROBOLINGGO (KOTA)","ID-3574","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","PULANG PISAU","ID-6210","KALIMANTAN TENGAH","ID-62","0"
"2021","INDONESIA","ID","PULAU TALIABU","ID-8208","MALUKU UTARA","ID-82","0"
"2021","INDONESIA","ID","PUNCAK","ID-9433","PAPUA","ID-94","0"
"2021","INDONESIA","ID","PUNCAK JAYA","ID-9411","PAPUA","ID-94","0"
"2021","INDONESIA","ID","PURBALINGGA","ID-3303","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","PURWAKARTA","ID-3214","JAWA BARAT","ID-32","0"
"2021","INDONESIA","ID","PURWOREJO","ID-3306","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","RAJA AMPAT","ID-9108","PAPUA BARAT","ID-91","0"
"2021","INDONESIA","ID","REJANG LEBONG","ID-1702","BENGKULU","ID-17","0"
"2021","INDONESIA","ID","REMBANG","ID-3317","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","ROKAN HILIR","ID-1409","RIAU","ID-14","2356.23635294128"
"2021","INDONESIA","ID","ROKAN HULU","ID-1407","RIAU","ID-14","0"
"2021","INDONESIA","ID","ROTE NDAO","ID-5314","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","SABANG (KOTA)","ID-1172","ACEH","ID-11","0"
"2021","INDONESIA","ID","SABU RAIJUA","ID-5320","NUSA TENGGARA TIMUR","ID-53","0"
"2021","INDONESIA","ID","SALATIGA (KOTA)","ID-3373","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","SAMARINDA (KOTA)","ID-6472","KALIMANTAN TIMUR","ID-64","0"
"2021","INDONESIA","ID","SAMBAS","ID-6101","KALIMANTAN BARAT","ID-61","3839.22917647027"
"2021","INDONESIA","ID","SAMOSIR","ID-1217","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","SAMPANG","ID-3527","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","SANGGAU","ID-6105","KALIMANTAN BARAT","ID-61","792.505764705852"
"2021","INDONESIA","ID","SARMI","ID-9419","PAPUA","ID-94","0"
"2021","INDONESIA","ID","SAROLANGUN","ID-1503","JAMBI","ID-15","2.88"
"2021","INDONESIA","ID","SAWAHLUNTO (KOTA)","ID-1373","SUMATERA BARAT","ID-13","0"
"2021","INDONESIA","ID","SEKADAU","ID-6109","KALIMANTAN BARAT","ID-61","0"
"2021","INDONESIA","ID","SELUMA","ID-1705","BENGKULU","ID-17","0"
"2021","INDONESIA","ID","SEMARANG","ID-3322","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","SEMARANG (KOTA)","ID-3374","JAWA TENGAH","ID-33","0"
"2021","INDONESIA","ID","SERAM BAGIAN BARAT","ID-8106","MALUKU","ID-81","0"
"2021","INDONESIA","ID","SERAM BAGIAN TIMUR","ID-8107","MALUKU","ID-81","0"
"2021","INDONESIA","ID","SERANG","ID-3604","BANTEN","ID-36","0"
"2021","INDONESIA","ID","SERANG (KOTA)","ID-3673","BANTEN","ID-36","0"
"2021","INDONESIA","ID","SERDANG BEDAGAI","ID-1218","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","SERUYAN","ID-6208","KALIMANTAN TENGAH","ID-62","0"
"2021","INDONESIA","ID","SIAK","ID-1405","RIAU","ID-14","525.950470588235"
"2021","INDONESIA","ID","SIBOLGA (KOTA)","ID-1271","SUMATERA UTARA","ID-12","0"
"2021","INDONESIA","ID","SIDENRENG RAPPANG","ID-7314","SULAWESI SELATAN","ID-73","0"
"2021","INDONESIA","ID","SIDOARJO","ID-3515","JAWA TIMUR","ID-35","0"
"2021","INDONESIA","ID","SIGI","ID-7210","SULAWESI TENGAH","ID-72","0"
"2021","INDONESIA","ID","SIJUNJUNG","ID-1304","SUMATERA BARAT","ID-13","0"
