year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,natural_forest_area_hectares
"2011","INDONESIA","ID","BEKASI","ID-3216","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","BEKASI (KOTA)","ID-3275","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","BELITUNG","ID-1902","KEP. BANGKA BELITUNG","ID-19","96531.2371765576"
"2011","INDONESIA","ID","BELITUNG TIMUR","ID-1906","KEP. BANGKA BELITUNG","ID-19","19249.0478823527"
"2011","INDONESIA","ID","BELU","ID-5306","NUSA TENGGARA TIMUR","ID-53","1206.05858823525"
"2011","INDONESIA","ID","BENER MERIAH","ID-1117","ACEH","ID-11","1647.53541176474"
"2011","INDONESIA","ID","BENGKALIS","ID-1408","RIAU","ID-14","152648.362235408"
"2011","INDONESIA","ID","BENGKAYANG","ID-6102","KALIMANTAN BARAT","ID-61","181161.123176501"
"2011","INDONESIA","ID","BENGKULU (KOTA)","ID-1771","BENGKULU","ID-17","0"
"2011","INDONESIA","ID","BENGKULU SELATAN","ID-1701","BENGKULU","ID-17","13507.9164706007"
"2011","INDONESIA","ID","BENGKULU TENGAH","ID-1709","BENGKULU","ID-17","163.954235294122"
"2011","INDONESIA","ID","BENGKULU UTARA","ID-1703","BENGKULU","ID-17","145676.287058685"
"2011","INDONESIA","ID","BERAU","ID-6405","KALIMANTAN TIMUR","ID-64","1583614.51410786"
"2011","INDONESIA","ID","BIAK NUMFOR","ID-9409","PAPUA","ID-94","189047.000470785"
"2011","INDONESIA","ID","BIMA","ID-5206","NUSA TENGGARA BARAT","ID-52","0"
"2011","INDONESIA","ID","BINJAI (KOTA)","ID-1276","SUMATERA UTARA","ID-12","0"
"2011","INDONESIA","ID","BINTAN","ID-2102","KEP. RIAU","ID-21","13283.3375294103"
"2011","INDONESIA","ID","BIREUEN","ID-1110","ACEH","ID-11","34171.8427059063"
"2011","INDONESIA","ID","BITUNG (KOTA)","ID-7172","SULAWESI UTARA","ID-71","1229.24752941179"
"2011","INDONESIA","ID","BLITAR","ID-3505","JAWA TIMUR","ID-35","12249.376235293"
"2011","INDONESIA","ID","BLORA","ID-3316","JAWA TENGAH","ID-33","6.03"
"2011","INDONESIA","ID","BOALEMO","ID-7501","GORONTALO","ID-75","172811.406000206"
"2011","INDONESIA","ID","BOGOR","ID-3201","JAWA BARAT","ID-32","70662.1489412004"
"2011","INDONESIA","ID","BOGOR (KOTA)","ID-3271","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","BOJONEGORO","ID-3522","JAWA TIMUR","ID-35","10.89"
"2011","INDONESIA","ID","BOLAANG MONGONDOW","ID-7101","SULAWESI UTARA","ID-71","370012.790823902"
"2011","INDONESIA","ID","BOLAANG MONGONDOW SELATAN","ID-7110","SULAWESI UTARA","ID-71","16140.8195294287"
"2011","INDONESIA","ID","BOLAANG MONGONDOW TIMUR","ID-7111","SULAWESI UTARA","ID-71","134.155411764708"
"2011","INDONESIA","ID","BOLAANG MONGONDOW UTARA","ID-7107","SULAWESI UTARA","ID-71","232310.990117928"
"2011","INDONESIA","ID","BOMBANA","ID-7406","SULAWESI TENGGARA","ID-74","62513.2044706172"
"2011","INDONESIA","ID","BONDOWOSO","ID-3511","JAWA TIMUR","ID-35","4764.3832941172"
"2011","INDONESIA","ID","BONE","ID-7311","SULAWESI SELATAN","ID-73","0"
"2011","INDONESIA","ID","BONE BOLANGO","ID-7504","GORONTALO","ID-75","19413.3497647134"
"2011","INDONESIA","ID","BOVEN DIGOEL","ID-9413","PAPUA","ID-94","2948530.02951091"
"2011","INDONESIA","ID","BOYOLALI","ID-3309","JAWA TENGAH","ID-33","0.99"
"2011","INDONESIA","ID","BREBES","ID-3329","JAWA TENGAH","ID-33","512.55705882347"
"2011","INDONESIA","ID","BULELENG","ID-5108","BALI","ID-51","0"
"2011","INDONESIA","ID","BULUKUMBA","ID-7302","SULAWESI SELATAN","ID-73","9280.42835294034"
"2011","INDONESIA","ID","BULUNGAN","ID-6502","KALIMANTAN UTARA","ID-65","316773.54105912"
"2011","INDONESIA","ID","BUNGO","ID-1509","JAMBI","ID-15","27172.4410588463"
"2011","INDONESIA","ID","BUOL","ID-7207","SULAWESI TENGAH","ID-72","483052.567059031"
"2011","INDONESIA","ID","BURU","ID-8104","MALUKU","ID-81","495074.287763223"
"2011","INDONESIA","ID","BURU SELATAN","ID-8109","MALUKU","ID-81","3918.83188235302"
"2011","INDONESIA","ID","BUTON","ID-7401","SULAWESI TENGGARA","ID-74","122258.822117758"
"2011","INDONESIA","ID","BUTON SELATAN","ID-7415","SULAWESI TENGGARA","ID-74","0.532941176470588"
"2011","INDONESIA","ID","BUTON TENGAH","ID-7414","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","BUTON UTARA","ID-7409","SULAWESI TENGGARA","ID-74","44309.1624706408"
"2011","INDONESIA","ID","CIAMIS","ID-3207","JAWA BARAT","ID-32","16711.0874117666"
"2011","INDONESIA","ID","CIANJUR","ID-3203","JAWA BARAT","ID-32","63531.6967059097"
"2011","INDONESIA","ID","CILACAP","ID-3301","JAWA TENGAH","ID-33","12944.8231764748"
"2011","INDONESIA","ID","CILEGON (KOTA)","ID-3672","BANTEN","ID-36","0"
"2011","INDONESIA","ID","CIREBON","ID-3209","JAWA BARAT","ID-32","1.08"
"2011","INDONESIA","ID","CIREBON (KOTA)","ID-3274","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","DAIRI","ID-1210","SUMATERA UTARA","ID-12","89451.5456471196"
"2011","INDONESIA","ID","DEIYAI","ID-9436","PAPUA","ID-94","15469.7957647225"
"2011","INDONESIA","ID","DELI SERDANG","ID-1212","SUMATERA UTARA","ID-12","3819.65258823485"
"2011","INDONESIA","ID","DEMAK","ID-3321","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","DENPASAR (KOTA)","ID-5171","BALI","ID-51","0"
"2011","INDONESIA","ID","DEPOK (KOTA)","ID-3276","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","DHARMASRAYA","ID-1311","SUMATERA BARAT","ID-13","91362.0727059775"
"2011","INDONESIA","ID","DOGIYAI","ID-9434","PAPUA","ID-94","61192.3725883084"
"2011","INDONESIA","ID","DOMPU","ID-5205","NUSA TENGGARA BARAT","ID-52","47425.3030588622"
"2011","INDONESIA","ID","DONGGALA","ID-7205","SULAWESI TENGAH","ID-72","666578.446940257"
"2011","INDONESIA","ID","DUMAI (KOTA)","ID-1473","RIAU","ID-14","1536.24741176468"
"2011","INDONESIA","ID","EMPAT LAWANG","ID-1611","SUMATERA SELATAN","ID-16","57458.4924706377"
"2011","INDONESIA","ID","ENDE","ID-5311","NUSA TENGGARA TIMUR","ID-53","10039.5448235335"
"2011","INDONESIA","ID","ENREKANG","ID-7316","SULAWESI SELATAN","ID-73","59779.8772941746"
"2011","INDONESIA","ID","FAKFAK","ID-9101","PAPUA BARAT","ID-91","1479882.02716575"
"2011","INDONESIA","ID","FLORES TIMUR","ID-5309","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","GARUT","ID-3205","JAWA BARAT","ID-32","42289.4421176528"
"2011","INDONESIA","ID","GAYO LUES","ID-1113","ACEH","ID-11","123600.667764866"
"2011","INDONESIA","ID","GIANYAR","ID-5104","BALI","ID-51","0"
"2011","INDONESIA","ID","GORONTALO","ID-7502","GORONTALO","ID-75","79116.593647116"
"2011","INDONESIA","ID","GORONTALO (KOTA)","ID-7571","GORONTALO","ID-75","0"
"2011","INDONESIA","ID","GORONTALO UTARA","ID-7505","GORONTALO","ID-75","1390.85752941171"
"2011","INDONESIA","ID","GOWA","ID-7306","SULAWESI SELATAN","ID-73","33451.205647067"
"2011","INDONESIA","ID","GRESIK","ID-3525","JAWA TIMUR","ID-35","3.06"
"2011","INDONESIA","ID","GROBOGAN","ID-3315","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","GUNUNG KIDUL","ID-3403","D I YOGYAKARTA","ID-34","9"
"2011","INDONESIA","ID","GUNUNG MAS","ID-6211","KALIMANTAN TENGAH","ID-62","152041.33941187"
"2011","INDONESIA","ID","GUNUNG SITOLI (KOTA)","ID-1278","SUMATERA UTARA","ID-12","26.0467058823529"
"2011","INDONESIA","ID","HALMAHERA BARAT","ID-8201","MALUKU UTARA","ID-82","384743.30505908"
"2011","INDONESIA","ID","HALMAHERA SELATAN","ID-8204","MALUKU UTARA","ID-82","546326.043882375"
"2011","INDONESIA","ID","HALMAHERA TENGAH","ID-8202","MALUKU UTARA","ID-82","461862.70129391"
"2011","INDONESIA","ID","HALMAHERA TIMUR","ID-8206","MALUKU UTARA","ID-82","329594.882470581"
"2011","INDONESIA","ID","HALMAHERA UTARA","ID-8205","MALUKU UTARA","ID-82","37635.9794117973"
"2011","INDONESIA","ID","HULU SUNGAI SELATAN","ID-6306","KALIMANTAN SELATAN","ID-63","2258.65552941115"
"2011","INDONESIA","ID","HULU SUNGAI TENGAH","ID-6307","KALIMANTAN SELATAN","ID-63","9989.60329412304"
"2011","INDONESIA","ID","HULU SUNGAI UTARA","ID-6308","KALIMANTAN SELATAN","ID-63","303.988588235302"
"2011","INDONESIA","ID","HUMBANG HASUNDUTAN","ID-1215","SUMATERA UTARA","ID-12","69504.3875294847"
"2011","INDONESIA","ID","INDRAGIRI HILIR","ID-1403","RIAU","ID-14","326108.517882121"
"2011","INDONESIA","ID","INDRAGIRI HULU","ID-1402","RIAU","ID-14","655940.54823521"
"2011","INDONESIA","ID","INDRAMAYU","ID-3212","JAWA BARAT","ID-32","0"
"2011","INDONESIA","ID","INTAN JAYA","ID-9435","PAPUA","ID-94","125048.276469677"
"2011","INDONESIA","ID","JAKARTA BARAT (KOTA)","ID-3174","DKI JAKARTA","ID-31","7.98282352941176"
"2011","INDONESIA","ID","JAKARTA PUSAT (KOTA)","ID-3173","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAKARTA SELATAN (KOTA)","ID-3171","DKI JAKARTA","ID-31","1.98"
"2011","INDONESIA","ID","JAKARTA TIMUR (KOTA)","ID-3172","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAKARTA UTARA (KOTA)","ID-3175","DKI JAKARTA","ID-31","0"
"2011","INDONESIA","ID","JAMBI (KOTA)","ID-1571","JAMBI","ID-15","0"
"2011","INDONESIA","ID","JAYAPURA","ID-9403","PAPUA","ID-94","2911909.86138738"
"2011","INDONESIA","ID","JAYAPURA (KOTA)","ID-9471","PAPUA","ID-94","7370.40141177177"
"2011","INDONESIA","ID","JAYAWIJAYA","ID-9402","PAPUA","ID-94","581473.925293946"
"2011","INDONESIA","ID","JEMBER","ID-3509","JAWA TIMUR","ID-35","123867.659647169"
"2011","INDONESIA","ID","JEMBRANA","ID-5101","BALI","ID-51","51703.642588271"
"2011","INDONESIA","ID","JENEPONTO","ID-7304","SULAWESI SELATAN","ID-73","1929.49270588206"
"2011","INDONESIA","ID","JEPARA","ID-3320","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","JOMBANG","ID-3517","JAWA TIMUR","ID-35","6.84"
"2011","INDONESIA","ID","KAIMANA","ID-9102","PAPUA BARAT","ID-91","2341408.48762334"
"2011","INDONESIA","ID","KAMPAR","ID-1406","RIAU","ID-14","19671.3014117637"
"2011","INDONESIA","ID","KAPUAS","ID-6203","KALIMANTAN TENGAH","ID-62","1746804.28199416"
"2011","INDONESIA","ID","KAPUAS HULU","ID-6108","KALIMANTAN BARAT","ID-61","2281438.61538694"
"2011","INDONESIA","ID","KARANGANYAR","ID-3313","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KARANGASEM","ID-5107","BALI","ID-51","315.511411764712"
"2011","INDONESIA","ID","KARAWANG","ID-3215","JAWA BARAT","ID-32","32.13"
"2011","INDONESIA","ID","KARIMUN","ID-2101","KEP. RIAU","ID-21","21896.384117659"
"2011","INDONESIA","ID","KARO","ID-1211","SUMATERA UTARA","ID-12","59356.5674118097"
"2011","INDONESIA","ID","KATINGAN","ID-6209","KALIMANTAN TENGAH","ID-62","557008.415292104"
"2011","INDONESIA","ID","KAUR","ID-1704","BENGKULU","ID-17","2344.65988235265"
"2011","INDONESIA","ID","KAYONG UTARA","ID-6111","KALIMANTAN BARAT","ID-61","147079.437529483"
"2011","INDONESIA","ID","KEBUMEN","ID-3305","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KEDIRI","ID-3506","JAWA TIMUR","ID-35","1779.64376470551"
"2011","INDONESIA","ID","KEEROM","ID-9420","PAPUA","ID-94","234938.49105734"
"2011","INDONESIA","ID","KENDAL","ID-3324","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KENDARI (KOTA)","ID-7471","SULAWESI TENGGARA","ID-74","0"
"2011","INDONESIA","ID","KEPAHIANG","ID-1708","BENGKULU","ID-17","666.690705882371"
"2011","INDONESIA","ID","KEPULAUAN ANAMBAS","ID-2105","KEP. RIAU","ID-21","0"
"2011","INDONESIA","ID","KEPULAUAN ARU","ID-8105","MALUKU","ID-81","665026.180937951"
"2011","INDONESIA","ID","KEPULAUAN MENTAWAI","ID-1301","SUMATERA BARAT","ID-13","497229.235764188"
"2011","INDONESIA","ID","KEPULAUAN MERANTI","ID-1410","RIAU","ID-14","178991.6237649"
"2011","INDONESIA","ID","KEPULAUAN SANGIHE","ID-7103","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","KEPULAUAN SELAYAR","ID-7301","SULAWESI SELATAN","ID-73","297.719999999997"
"2011","INDONESIA","ID","KEPULAUAN SERIBU","ID-3101","DKI JAKARTA","ID-31","38.4328235294117"
"2011","INDONESIA","ID","KEPULAUAN SIAU TAGULANDANG BIARO","ID-7108","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","KEPULAUAN SULA","ID-8203","MALUKU UTARA","ID-82","94258.1947059667"
"2011","INDONESIA","ID","KEPULAUAN TIDORE (KOTA)","ID-8272","MALUKU UTARA","ID-82","1364.86376470585"
"2011","INDONESIA","ID","KEPULAUAN YAPEN","ID-9408","PAPUA","ID-94","223629.454941414"
"2011","INDONESIA","ID","KERINCI","ID-1501","JAMBI","ID-15","303963.209647161"
"2011","INDONESIA","ID","KETAPANG","ID-6106","KALIMANTAN BARAT","ID-61","1893600.12281292"
"2011","INDONESIA","ID","KLATEN","ID-3310","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KLUNGKUNG","ID-5105","BALI","ID-51","817.064470588233"
"2011","INDONESIA","ID","KOLAKA","ID-7404","SULAWESI TENGGARA","ID-74","246134.30082378"
"2011","INDONESIA","ID","KOLAKA TIMUR","ID-7411","SULAWESI TENGGARA","ID-74","2323.4159999996"
"2011","INDONESIA","ID","KOLAKA UTARA","ID-7408","SULAWESI TENGGARA","ID-74","80534.3100000624"
"2011","INDONESIA","ID","KONAWE","ID-7403","SULAWESI TENGGARA","ID-74","697323.693880123"
"2011","INDONESIA","ID","KONAWE KEPULAUAN","ID-7412","SULAWESI TENGGARA","ID-74","39282.3751764965"
"2011","INDONESIA","ID","KONAWE SELATAN","ID-7405","SULAWESI TENGGARA","ID-74","133552.795411858"
"2011","INDONESIA","ID","KONAWE UTARA","ID-7410","SULAWESI TENGGARA","ID-74","57819.225176537"
"2011","INDONESIA","ID","KOTABARU","ID-6302","KALIMANTAN SELATAN","ID-63","484440.789176486"
"2011","INDONESIA","ID","KOTAMOBAGU (KOTA)","ID-7174","SULAWESI UTARA","ID-71","0"
"2011","INDONESIA","ID","KOTAWARINGIN BARAT","ID-6201","KALIMANTAN TENGAH","ID-62","451294.307999132"
"2011","INDONESIA","ID","KOTAWARINGIN TIMUR","ID-6202","KALIMANTAN TENGAH","ID-62","932810.323407447"
"2011","INDONESIA","ID","KUANTAN SINGINGI","ID-1401","RIAU","ID-14","156532.886470744"
"2011","INDONESIA","ID","KUBU RAYA","ID-6112","KALIMANTAN BARAT","ID-61","189756.742588394"
"2011","INDONESIA","ID","KUDUS","ID-3319","JAWA TENGAH","ID-33","0"
"2011","INDONESIA","ID","KULON PROGO","ID-3401","D I YOGYAKARTA","ID-34","0"
"2011","INDONESIA","ID","KUNINGAN","ID-3208","JAWA BARAT","ID-32","15002.3657647106"
"2011","INDONESIA","ID","KUPANG","ID-5303","NUSA TENGGARA TIMUR","ID-53","2.52"
"2011","INDONESIA","ID","KUPANG (KOTA)","ID-5371","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","KUTAI BARAT","ID-6402","KALIMANTAN TIMUR","ID-64","207571.25329428"
"2011","INDONESIA","ID","KUTAI KARTANEGARA","ID-6403","KALIMANTAN TIMUR","ID-64","2366066.95054909"
"2011","INDONESIA","ID","KUTAI TIMUR","ID-6404","KALIMANTAN TIMUR","ID-64","1516267.02033893"
"2011","INDONESIA","ID","LABUHAN BATU","ID-1207","SUMATERA UTARA","ID-12","17696.49882354"
"2011","INDONESIA","ID","LABUHAN BATU SELATAN","ID-1222","SUMATERA UTARA","ID-12","620.294117647023"
"2011","INDONESIA","ID","LABUHAN BATU UTARA","ID-1223","SUMATERA UTARA","ID-12","112.325647058825"
"2011","INDONESIA","ID","LAHAT","ID-1604","SUMATERA SELATAN","ID-16","135183.325764825"
"2011","INDONESIA","ID","LAMANDAU","ID-6207","KALIMANTAN TENGAH","ID-62","127348.526822925"
"2011","INDONESIA","ID","LAMONGAN","ID-3524","JAWA TIMUR","ID-35","8.54929411764707"
"2011","INDONESIA","ID","LAMPUNG BARAT","ID-1801","LAMPUNG","ID-18","107573.577529504"
"2011","INDONESIA","ID","LAMPUNG SELATAN","ID-1803","LAMPUNG","ID-18","9542.27011764762"
"2011","INDONESIA","ID","LAMPUNG TENGAH","ID-1805","LAMPUNG","ID-18","1283.35235294128"
"2011","INDONESIA","ID","LAMPUNG TIMUR","ID-1804","LAMPUNG","ID-18","41758.6309412055"
"2011","INDONESIA","ID","LAMPUNG UTARA","ID-1806","LAMPUNG","ID-18","115.515176470591"
"2011","INDONESIA","ID","LANDAK","ID-6103","KALIMANTAN BARAT","ID-61","135758.982000066"
"2011","INDONESIA","ID","LANGKAT","ID-1213","SUMATERA UTARA","ID-12","1816.21341176473"
"2011","INDONESIA","ID","LANGSA (KOTA)","ID-1173","ACEH","ID-11","0"
"2011","INDONESIA","ID","LANNY JAYA","ID-9430","PAPUA","ID-94","48566.5418823589"
"2011","INDONESIA","ID","LEBAK","ID-3602","BANTEN","ID-36","5933.35764705797"
"2011","INDONESIA","ID","LEBONG","ID-1707","BENGKULU","ID-17","5268.91023529349"
"2011","INDONESIA","ID","LEMBATA","ID-5308","NUSA TENGGARA TIMUR","ID-53","417.947999999964"
"2011","INDONESIA","ID","LHOKSEUMAWE (KOTA)","ID-1174","ACEH","ID-11","0"
"2011","INDONESIA","ID","LIMAPULUHKOTA","ID-1308","SUMATERA BARAT","ID-13","279257.827765028"
"2011","INDONESIA","ID","LINGGA","ID-2104","KEP. RIAU","ID-21","143177.192117765"
"2011","INDONESIA","ID","LOMBOK BARAT","ID-5201","NUSA TENGGARA BARAT","ID-52","32857.2300000171"
"2011","INDONESIA","ID","LOMBOK TENGAH","ID-5202","NUSA TENGGARA BARAT","ID-52","12335.7405882421"
"2011","INDONESIA","ID","LOMBOK TIMUR","ID-5203","NUSA TENGGARA BARAT","ID-52","27126.3151764775"
"2011","INDONESIA","ID","LUBUK LINGGAU (KOTA)","ID-1674","SUMATERA SELATAN","ID-16","0"
"2011","INDONESIA","ID","LUMAJANG","ID-3508","JAWA TIMUR","ID-35","5335.27658823485"
"2011","INDONESIA","ID","LUWU","ID-7317","SULAWESI SELATAN","ID-73","156395.590588371"
"2011","INDONESIA","ID","LUWU TIMUR","ID-7325","SULAWESI SELATAN","ID-73","154336.583647055"
"2011","INDONESIA","ID","LUWU UTARA","ID-7322","SULAWESI SELATAN","ID-73","317138.71446979"
"2011","INDONESIA","ID","MADIUN","ID-3519","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MAGELANG","ID-3308","JAWA TENGAH","ID-33","4.94964705882352"
"2011","INDONESIA","ID","MAGETAN","ID-3520","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MAHAKAM ULU","ID-6411","KALIMANTAN TIMUR","ID-64","398976.044820913"
"2011","INDONESIA","ID","MAJALENGKA","ID-3210","JAWA BARAT","ID-32","2688.14611764711"
"2011","INDONESIA","ID","MAJENE","ID-7601","SULAWESI BARAT","ID-76","118618.404000118"
"2011","INDONESIA","ID","MAKASSAR (KOTA)","ID-7371","SULAWESI SELATAN","ID-73","21.87"
"2011","INDONESIA","ID","MALAKA","ID-5321","NUSA TENGGARA TIMUR","ID-53","0"
"2011","INDONESIA","ID","MALANG","ID-3507","JAWA TIMUR","ID-35","46722.8442353191"
"2011","INDONESIA","ID","MALANG (KOTA)","ID-3573","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MALINAU","ID-6501","KALIMANTAN UTARA","ID-65","2855595.81914874"
"2011","INDONESIA","ID","MALUKU BARAT DAYA","ID-8108","MALUKU","ID-81","184435.642941386"
"2011","INDONESIA","ID","MALUKU TENGAH","ID-8103","MALUKU","ID-81","979553.540817831"
"2011","INDONESIA","ID","MALUKU TENGGARA","ID-8102","MALUKU","ID-81","26689.8772941333"
"2011","INDONESIA","ID","MALUKU TENGGARA BARAT","ID-8101","MALUKU","ID-81","236681.551411785"
"2011","INDONESIA","ID","MAMASA","ID-7603","SULAWESI BARAT","ID-76","167619.596117839"
"2011","INDONESIA","ID","MAMBERAMO RAYA","ID-9428","PAPUA","ID-94","824488.212340815"
"2011","INDONESIA","ID","MAMBERAMO TENGAH","ID-9431","PAPUA","ID-94","67070.7423530328"
"2011","INDONESIA","ID","MAMUJU","ID-7604","SULAWESI BARAT","ID-76","26327.8496470654"
"2011","INDONESIA","ID","MAMUJU TENGAH","ID-7606","SULAWESI BARAT","ID-76","1193.82564705883"
"2011","INDONESIA","ID","MAMUJU UTARA","ID-7605","SULAWESI BARAT","ID-76","10086.4567058893"
"2011","INDONESIA","ID","MANADO (KOTA)","ID-7171","SULAWESI UTARA","ID-71","514.803176470526"
"2011","INDONESIA","ID","MANDAILING NATAL","ID-1202","SUMATERA UTARA","ID-12","626312.025881548"
"2011","INDONESIA","ID","MANGGARAI","ID-5313","NUSA TENGGARA TIMUR","ID-53","41083.5289411843"
"2011","INDONESIA","ID","MANGGARAI BARAT","ID-5315","NUSA TENGGARA TIMUR","ID-53","20652.2491764715"
"2011","INDONESIA","ID","MANGGARAI TIMUR","ID-5319","NUSA TENGGARA TIMUR","ID-53","8221.31823529231"
"2011","INDONESIA","ID","MANOKWARI","ID-9105","PAPUA BARAT","ID-91","711187.134351987"
"2011","INDONESIA","ID","MANOKWARI SELATAN","ID-9111","PAPUA BARAT","ID-91","77704.3623530136"
"2011","INDONESIA","ID","MAPPI","ID-9414","PAPUA","ID-94","1321460.83940772"
"2011","INDONESIA","ID","MAROS","ID-7308","SULAWESI SELATAN","ID-73","23222.8140000078"
"2011","INDONESIA","ID","MAYBRAT","ID-9110","PAPUA BARAT","ID-91","110036.794235414"
"2011","INDONESIA","ID","MEDAN (KOTA)","ID-1275","SUMATERA UTARA","ID-12","0"
"2011","INDONESIA","ID","MELAWI","ID-6110","KALIMANTAN BARAT","ID-61","453726.049409158"
"2011","INDONESIA","ID","MEMPAWAH","ID-6104","KALIMANTAN BARAT","ID-61","46493.5948235682"
"2011","INDONESIA","ID","MERANGIN","ID-1502","JAMBI","ID-15","525110.831647517"
"2011","INDONESIA","ID","MERAUKE","ID-9401","PAPUA","ID-94","2937242.93011038"
"2011","INDONESIA","ID","MESUJI","ID-1811","LAMPUNG","ID-18","0"
"2011","INDONESIA","ID","MIMIKA","ID-9412","PAPUA","ID-94","1853574.61763584"
"2011","INDONESIA","ID","MINAHASA","ID-7102","SULAWESI UTARA","ID-71","16834.958117646"
"2011","INDONESIA","ID","MINAHASA SELATAN","ID-7105","SULAWESI UTARA","ID-71","30390.3511764892"
"2011","INDONESIA","ID","MINAHASA TENGGARA","ID-7109","SULAWESI UTARA","ID-71","1584.30529411753"
"2011","INDONESIA","ID","MINAHASA UTARA","ID-7106","SULAWESI UTARA","ID-71","14414.6350588257"
"2011","INDONESIA","ID","MOJOKERTO","ID-3516","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","MOROTAI","ID-8207","MALUKU UTARA","ID-82","170947.89882341"
"2011","INDONESIA","ID","MOROWALI","ID-7203","SULAWESI TENGAH","ID-72","831194.411292508"
"2011","INDONESIA","ID","MOROWALI UTARA","ID-7212","SULAWESI TENGAH","ID-72","84402.2580000668"
"2011","INDONESIA","ID","MUARA ENIM","ID-1603","SUMATERA SELATAN","ID-16","131112.018000144"
"2011","INDONESIA","ID","MUARO JAMBI","ID-1505","JAMBI","ID-15","399886.425527871"
"2011","INDONESIA","ID","MUKO-MUKO","ID-1706","BENGKULU","ID-17","54481.9704706528"
"2011","INDONESIA","ID","MUNA","ID-7402","SULAWESI TENGGARA","ID-74","104932.506705958"
"2011","INDONESIA","ID","MUNA BARAT","ID-7413","SULAWESI TENGGARA","ID-74","5309.34635294013"
"2011","INDONESIA","ID","MURUNG RAYA","ID-6213","KALIMANTAN TENGAH","ID-62","1699424.09644793"
"2011","INDONESIA","ID","MUSI BANYUASIN","ID-1606","SUMATERA SELATAN","ID-16","20755.1544705884"
"2011","INDONESIA","ID","MUSI RAWAS","ID-1605","SUMATERA SELATAN","ID-16","199499.532000125"
"2011","INDONESIA","ID","MUSI RAWAS UTARA","ID-1613","SUMATERA SELATAN","ID-16","8883.57247059558"
"2011","INDONESIA","ID","NABIRE","ID-9404","PAPUA","ID-94","1249984.20846382"
"2011","INDONESIA","ID","NAGAN RAYA","ID-1115","ACEH","ID-11","13107.7923529447"
"2011","INDONESIA","ID","NAGEKEO","ID-5318","NUSA TENGGARA TIMUR","ID-53","3.06"
"2011","INDONESIA","ID","NATUNA","ID-2103","KEP. RIAU","ID-21","0"
"2011","INDONESIA","ID","NDUGA","ID-9429","PAPUA","ID-94","278169.599999936"
"2011","INDONESIA","ID","NGADA","ID-5312","NUSA TENGGARA TIMUR","ID-53","17248.3415294105"
"2011","INDONESIA","ID","NGANJUK","ID-3518","JAWA TIMUR","ID-35","4.5"
"2011","INDONESIA","ID","NGAWI","ID-3521","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","NIAS","ID-1201","SUMATERA UTARA","ID-12","8287.6150588277"
"2011","INDONESIA","ID","NIAS BARAT","ID-1225","SUMATERA UTARA","ID-12","28.3503529411764"
"2011","INDONESIA","ID","NIAS SELATAN","ID-1214","SUMATERA UTARA","ID-12","108171.658235402"
"2011","INDONESIA","ID","NIAS UTARA","ID-1224","SUMATERA UTARA","ID-12","10352.5341176469"
"2011","INDONESIA","ID","NUNUKAN","ID-6504","KALIMANTAN UTARA","ID-65","459416.96717562"
"2011","INDONESIA","ID","OGAN ILIR","ID-1610","SUMATERA SELATAN","ID-16","0"
"2011","INDONESIA","ID","OGAN KOMERING ILIR","ID-1602","SUMATERA SELATAN","ID-16","41167.6210588499"
"2011","INDONESIA","ID","OGAN KOMERING ULU","ID-1601","SUMATERA SELATAN","ID-16","102771.10729421"
"2011","INDONESIA","ID","OGAN KOMERING ULU SELATAN","ID-1608","SUMATERA SELATAN","ID-16","119371.203529501"
"2011","INDONESIA","ID","OGAN KOMERING ULU TIMUR","ID-1609","SUMATERA SELATAN","ID-16","284.228823529414"
"2011","INDONESIA","ID","PACITAN","ID-3501","JAWA TIMUR","ID-35","0"
"2011","INDONESIA","ID","PADANG (KOTA)","ID-1371","SUMATERA BARAT","ID-13","1964.80023529422"
