year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,natural_forest_area_hectares
"2008","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","848857.52188301"
"2008","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1953654.3681178"
"2009","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3529766.67846662"
"2009","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63642.5308235657"
"2009","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65873.2835294607"
"2009","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","248725.856823475"
"2009","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2009","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2009","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","336976.256117976"
"2009","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1863022.16788119"
"2009","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","292845.271411837"
"2009","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87784.0701176574"
"2009","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","263360.742353113"
"2009","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","9350670.82157675"
"2009","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","981284.949176468"
"2009","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","7589213.38513164"
"2009","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6480118.18899314"
"2009","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3860763.15950129"
"2009","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","243206.223529568"
"2009","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","219786.818117804"
"2009","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","261552.237176693"
"2009","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3070091.37245953"
"2009","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2235873.64376501"
"2009","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","450653.782941598"
"2009","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","170606.624823557"
"2009","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","25185647.7055063"
"2009","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9659509.82678092"
"2009","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","2484390.64235278"
"2009","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","350759.234823865"
"2009","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1170457.32741158"
"2009","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5394723.57916544"
"2009","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1605989.60541031"
"2009","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","684759.178235987"
"2009","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2538226.47846952"
"2009","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","841244.706000662"
"2009","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1905884.63294134"
"2010","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3514854.57211367"
"2010","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63639.2908235657"
"2010","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65866.5398824018"
"2010","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","247074.681882298"
"2010","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2010","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2010","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","336647.924823858"
"2010","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1842844.6044696"
"2010","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","292742.223529484"
"2010","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87777.5001176574"
"2010","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","263279.859176642"
"2010","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","9287841.67404734"
"2010","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","975051.011294116"
"2010","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","7515353.2912495"
"2010","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6456807.38252264"
"2010","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3841883.969266"
"2010","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","241044.705882507"
"2010","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","218385.020117802"
"2010","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","261172.48129434"
"2010","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3068499.63740072"
"2010","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2233472.59164737"
"2010","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","450546.772941598"
"2010","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","170543.355176498"
"2010","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","25164279.8889184"
"2010","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9647427.57772216"
"2010","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","2288049.52800016"
"2010","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","349348.758353276"
"2010","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1169084.03576453"
"2010","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5383066.5434008"
"2010","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1603687.10858678"
"2010","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","684181.744235986"
"2010","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2523461.16282247"
"2010","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","836179.667647721"
"2010","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1875671.50694137"
"2011","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3496444.73258425"
"2011","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63635.9608235657"
"2011","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65863.4798824018"
"2011","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","243676.774588178"
"2011","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2011","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2011","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","336049.792941504"
"2011","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1807684.44776398"
"2011","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","292688.223529484"
"2011","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87692.0001176574"
"2011","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","263077.001294289"
"2011","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","9175678.85710648"
"2011","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","963772.703647057"
"2011","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","7458805.46572022"
"2011","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6407800.17028745"
"2011","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3815178.51914835"
"2011","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","236962.078941325"
"2011","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","215834.381294269"
"2011","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","260872.332000222"
"2011","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3065311.67293015"
"2011","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2231448.19235325"
"2011","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","450365.066118068"
"2011","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","170403.409058851"
"2011","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","25141816.5602127"
"2011","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9635531.80160458"
"2011","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","2134307.0195299"
"2011","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","347293.976823865"
"2011","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1167066.70870571"
"2011","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5368413.23363616"
"2011","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1597644.14646912"
"2011","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","683567.056235985"
"2011","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2497849.74105778"
"2011","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","831173.225294775"
"2011","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1838631.8509414"
"2012","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3474863.91034895"
"2012","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63624.3508235657"
"2012","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65845.8416471076"
"2012","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","240198.53047053"
"2012","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2012","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2012","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","334421.603294443"
"2012","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1736697.398117"
"2012","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","292570.77529419"
"2012","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87625.4911764809"
"2012","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","261697.312588406"
"2012","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","9036020.83193026"
"2012","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","949820.012470587"
"2012","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","7368467.53266155"
"2012","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6333234.5836994"
"2012","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3778364.95832483"
"2012","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","230124.406588376"
"2012","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","211820.397176617"
"2012","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","259731.574588456"
"2012","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3062158.44457723"
"2012","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2228579.7967062"
"2012","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","449992.286118068"
"2012","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","170234.932235322"
"2012","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","25106883.7343307"
"2012","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9625024.29913407"
"2012","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","1935306.62294151"
"2012","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","345145.73188269"
"2012","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1163870.34141159"
"2012","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5344278.92151865"
"2012","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1591475.85141029"
"2012","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","683086.461530102"
"2012","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2456511.41223423"
"2012","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","814214.775177125"
"2012","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1807561.06094142"
"2013","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3460246.60693719"
"2013","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63623.5408235657"
"2013","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65845.0316471077"
"2013","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","238466.300117589"
"2013","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2013","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2013","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","330585.47682385"
"2013","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1707816.73270521"
"2013","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","292454.859882425"
"2013","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87613.6111764808"
"2013","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","261583.552588406"
"2013","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","8945213.12216569"
"2013","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","942286.618588243"
"2013","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","7322073.08924992"
"2013","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6292546.28534651"
"2013","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3756149.81114836"
"2013","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","226467.371294254"
"2013","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","209570.713411908"
"2013","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","259593.606353161"
"2013","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3060567.91763607"
"2013","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2225945.96329443"
"2013","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","449854.046471009"
"2013","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","170158.342235322"
"2013","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","25062322.6795073"
"2013","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9616510.79395766"
"2013","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","1835647.18905906"
"2013","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","343943.411294459"
"2013","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1162236.04199984"
"2013","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5326718.53657758"
"2013","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1586433.72599852"
"2013","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","682631.24435363"
"2013","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2437373.69364599"
"2013","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","808661.402824186"
"2013","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1789926.79129436"
"2014","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3439432.93834896"
"2014","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63609.4108235657"
"2014","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65838.4507059312"
"2014","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","236825.543999942"
"2014","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2014","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2014","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","324774.98894149"
"2014","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1680991.66164637"
"2014","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","292240.143176543"
"2014","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87557.9911764808"
"2014","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","260856.567882524"
"2014","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","8829406.48651882"
"2014","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","932941.211647072"
"2014","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","7247139.76054429"
"2014","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6234303.7598172"
"2014","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3721919.46773662"
"2014","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","219683.892706011"
"2014","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","201303.475411899"
"2014","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","258986.814000219"
"2014","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3056891.6611655"
"2014","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2217439.93976503"
"2014","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","449233.32317689"
"2014","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","170041.614000028"
"2014","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","25014708.6626841"
"2014","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9603266.91948719"
"2014","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","1664565.3635295"
"2014","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","342623.701412105"
"2014","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1158188.2916469"
"2014","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5302846.11175418"
"2014","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1576992.86258675"
"2014","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","680746.107177157"
"2014","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2420694.94129304"
"2014","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","802399.552941834"
"2014","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1763961.83682377"
"2015","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3426646.31293721"
"2015","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63600.1408235657"
"2015","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65836.9207059312"
"2015","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","234659.133529354"
"2015","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2015","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2015","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","319412.4462356"
"2015","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1656067.49329343"
"2015","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","292178.043176543"
"2015","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87532.7011764808"
"2015","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","260721.208235465"
"2015","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","8713610.99569549"
"2015","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","918116.489294156"
"2015","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","7150386.88125063"
"2015","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6190179.64864086"
"2015","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3694666.76820726"
"2015","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","212628.614117767"
"2015","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","199847.930117779"
"2015","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","258221.2747061"
"2015","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3031827.30387147"
"2015","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2193799.90094163"
"2015","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","448560.397059242"
"2015","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","169922.814000028"
"2015","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","24956509.3473903"
"2015","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9558733.80313477"
"2015","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","1626311.09435299"
"2015","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","341064.373765045"
"2015","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1150029.4955293"
"2015","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5243145.06987245"
"2015","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1563565.71282203"
"2015","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","673597.255412445"
"2015","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2407439.59482245"
"2015","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","794827.203177126"
"2015","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1752273.48494143"
"2016","INDONESIA","ID","ACEH","ID-11","SUMATERA","ID-SM","3411504.74787841"
"2016","INDONESIA","ID","BALI","ID-51","NUSA TENGGARA","ID-NU","63570.4408235657"
"2016","INDONESIA","ID","BANTEN","ID-36","JAWA","ID-JW","65751.3310588722"
"2016","INDONESIA","ID","BENGKULU","ID-17","SUMATERA","ID-SM","232705.345411706"
"2016","INDONESIA","ID","D I YOGYAKARTA","ID-34","JAWA","ID-JW","10.8"
"2016","INDONESIA","ID","DKI JAKARTA","ID-31","JAWA","ID-JW","48.3956470588235"
"2016","INDONESIA","ID","GORONTALO","ID-75","SULAWESI","ID-SL","315783.765882654"
"2016","INDONESIA","ID","JAMBI","ID-15","SUMATERA","ID-SM","1545354.10729368"
"2016","INDONESIA","ID","JAWA BARAT","ID-32","JAWA","ID-JW","291827.240117719"
"2016","INDONESIA","ID","JAWA TENGAH","ID-33","JAWA","ID-JW","87466.6425882454"
"2016","INDONESIA","ID","JAWA TIMUR","ID-35","JAWA","ID-JW","260343.392470759"
"2016","INDONESIA","ID","KALIMANTAN BARAT","ID-61","KALIMANTAN","ID-KA","8627890.1254606"
"2016","INDONESIA","ID","KALIMANTAN SELATAN","ID-63","KALIMANTAN","ID-KA","901612.848000089"
"2016","INDONESIA","ID","KALIMANTAN TENGAH","ID-62","KALIMANTAN","ID-KA","6849605.17760592"
"2016","INDONESIA","ID","KALIMANTAN TIMUR","ID-64","KALIMANTAN","ID-KA","6138504.966994"
"2016","INDONESIA","ID","KALIMANTAN UTARA","ID-65","KALIMANTAN","ID-KA","3676075.10361911"
"2016","INDONESIA","ID","KEP. BANGKA BELITUNG","ID-19","SUMATERA","ID-SM","201020.600823639"
"2016","INDONESIA","ID","KEP. RIAU","ID-21","SUMATERA","ID-SM","196828.296000129"
"2016","INDONESIA","ID","LAMPUNG","ID-18","SUMATERA","ID-SM","256743.405176687"
"2016","INDONESIA","ID","MALUKU","ID-81","MALUKU","ID-ML","3017963.04598922"
"2016","INDONESIA","ID","MALUKU UTARA","ID-82","MALUKU","ID-ML","2176830.31517701"
"2016","INDONESIA","ID","NUSA TENGGARA BARAT","ID-52","NUSA TENGGARA","ID-NU","447894.758118065"
"2016","INDONESIA","ID","NUSA TENGGARA TIMUR","ID-53","NUSA TENGGARA","ID-NU","169816.344000028"
"2016","INDONESIA","ID","PAPUA","ID-94","PAPUA","ID-PP","24897599.8728024"
"2016","INDONESIA","ID","PAPUA BARAT","ID-91","PAPUA","ID-PP","9539106.08325251"
"2016","INDONESIA","ID","RIAU","ID-14","SUMATERA","ID-SM","1581762.98047062"
"2016","INDONESIA","ID","SULAWESI BARAT","ID-76","SULAWESI","ID-SL","339846.111176808"
"2016","INDONESIA","ID","SULAWESI SELATAN","ID-73","SULAWESI","ID-SL","1139618.7427058"
"2016","INDONESIA","ID","SULAWESI TENGAH","ID-72","SULAWESI","ID-SL","5191486.26669648"
"2016","INDONESIA","ID","SULAWESI TENGGARA","ID-74","SULAWESI","ID-SL","1547315.2277632"
"2016","INDONESIA","ID","SULAWESI UTARA","ID-71","SULAWESI","ID-SL","669130.130824205"
"2016","INDONESIA","ID","SUMATERA BARAT","ID-13","SUMATERA","ID-SM","2389854.00070481"
"2016","INDONESIA","ID","SUMATERA SELATAN","ID-16","SUMATERA","ID-SM","782566.036588892"
"2016","INDONESIA","ID","SUMATERA UTARA","ID-12","SUMATERA","ID-SM","1740344.81752967"
